Date,ret,RM-Rf,SMB,HML,RMW,CMA,Lag1,Lag2,Lag3,Lag4,Lag5
9/5/2019,1.32760576,1.42,0.55,0.72,0.43,0,1.061404855,-0.652960367,-0.033539636,1.316550448,0.709319051
9/6/2019,0.019776609,-0.02,-0.36,0.04,0.15,0.42,1.32760576,1.061404855,-0.652960367,-0.033539636,1.316550448
9/9/2019,0.059316628,0.08,1.35,3.1,0.87,0.43,0.019776609,1.32760576,1.061404855,-0.652960367,-0.033539636
9/10/2019,0.098787708,0.17,1.41,1.15,-0.03,0.59,0.059316628,0.019776609,1.32760576,1.061404855,-0.652960367
9/11/2019,0.812915112,0.88,1.37,-0.05,-0.24,0.33,0.098787708,0.059316628,0.019776609,1.32760576,1.061404855
9/12/2019,0.299881185,0.22,-0.38,-0.14,-0.21,-0.18,0.812915112,0.098787708,0.059316628,0.019776609,1.32760576
9/13/2019,-0.097693285,-0.01,0.18,0.74,-0.02,-0.11,0.299881185,0.812915112,0.098787708,0.059316628,0.019776609
9/16/2019,-0.203128457,-0.23,0.88,0.54,-0.31,0.05,-0.097693285,0.299881185,0.812915112,0.098787708,0.059316628
9/17/2019,0.242415022,0.17,-0.79,-1.21,-0.2,-0.35,-0.203128457,-0.097693285,0.299881185,0.812915112,0.098787708
9/18/2019,-0.01311116,-0.05,-0.78,0.06,-0.13,0.04,0.242415022,-0.203128457,-0.097693285,0.299881185,0.812915112
9/19/2019,-0.065446966,-0.05,-0.48,-0.46,0.04,-0.21,-0.01311116,0.242415022,-0.203128457,-0.097693285,0.299881185
9/20/2019,-0.439703809,-0.48,0.3,0.14,-0.6,0.08,-0.065446966,-0.01311116,0.242415022,-0.203128457,-0.097693285
9/23/2019,0.05259589,-0.02,-0.11,0.52,0.26,0.27,-0.439703809,-0.065446966,-0.01311116,0.242415022,-0.203128457
9/24/2019,-0.931225014,-1.01,-0.75,-0.01,0.17,0.45,0.05259589,-0.439703809,-0.065446966,-0.01311116,0.242415022
9/25/2019,0.628373341,0.69,0.41,0.52,0.42,0.01,-0.931225014,0.05259589,-0.439703809,-0.065446966,-0.01311116
9/26/2019,-0.303782583,-0.41,-0.98,0.12,0.35,0.29,0.628373341,-0.931225014,0.05259589,-0.439703809,-0.065446966
9/27/2019,-0.597004903,-0.62,-0.17,0.9,0.24,0.56,-0.303782583,0.628373341,-0.931225014,0.05259589,-0.439703809
9/30/2019,0.464662,0.5,-0.26,-0.5,0.62,-0.02,-0.597004903,-0.303782583,0.628373341,-0.931225014,0.05259589
10/1/2019,-1.313208695,-1.31,-0.66,-0.57,0.1,-0.19,0.464662,-0.597004903,-0.303782583,0.628373341,-0.931225014
10/2/2019,-1.637187791,-1.73,0.77,-0.38,-0.46,-0.26,-1.313208695,0.464662,-0.597004903,-0.303782583,0.628373341
10/3/2019,0.808409746,0.8,-0.39,-0.9,-0.19,-0.18,-1.637187791,-1.313208695,0.464662,-0.597004903,-0.303782583
10/4/2019,1.297337992,1.39,-0.51,-0.05,-0.02,0.04,0.808409746,-1.637187791,-1.313208695,0.464662,-0.597004903
10/7/2019,-0.394795819,-0.41,0.14,-0.02,-0.06,-0.26,1.297337992,0.808409746,-1.637187791,-1.313208695,0.464662
10/8/2019,-1.629147677,-1.61,-0.15,-0.13,0.42,0.02,-0.394795819,1.297337992,0.808409746,-1.637187791,-1.313208695
10/9/2019,0.915875151,0.92,-0.58,-0.09,0.13,-0.16,-1.629147677,-0.394795819,1.297337992,0.808409746,-1.637187791
10/10/2019,0.639508398,0.59,-0.26,0.26,0.12,-0.09,0.915875151,-1.629147677,-0.394795819,1.297337992,0.808409746
10/11/2019,1.067862458,1.23,0.6,0.18,0.5,0.3,0.639508398,0.915875151,-1.629147677,-0.394795819,1.297337992
10/14/2019,-0.092977365,-0.18,-0.35,-0.05,-0.18,-0.08,1.067862458,0.639508398,0.915875151,-1.629147677,-0.394795819
10/15/2019,0.978637735,1.03,0.25,-0.25,-0.22,-0.69,-0.092977365,1.067862458,0.639508398,0.915875151,-1.629147677
10/16/2019,-0.184410224,-0.24,0.48,0.24,0.38,0.26,0.978637735,-0.092977365,1.067862458,0.639508398,0.915875151
10/17/2019,0.329085463,0.37,0.79,-0.28,0.1,-0.04,-0.184410224,0.978637735,-0.092977365,1.067862458,0.639508398
10/18/2019,-0.401630252,-0.49,-0.13,0.85,-0.08,0.38,0.329085463,-0.184410224,0.978637735,-0.092977365,1.067862458
10/21/2019,0.651005433,0.71,0.3,0.36,0.02,0.02,-0.401630252,0.329085463,-0.184410224,0.978637735,-0.092977365
10/22/2019,-0.301957736,-0.34,0.49,0.88,0.41,0.32,0.651005433,-0.401630252,0.329085463,-0.184410224,0.978637735
10/23/2019,0.203595351,0.25,-0.11,0.27,-0.01,0.08,-0.301957736,0.651005433,-0.401630252,0.329085463,-0.184410224
10/24/2019,0.275160145,0.26,-0.5,-0.88,-0.05,-0.66,0.203595351,-0.301957736,0.651005433,-0.401630252,0.329085463
10/25/2019,0.39832518,0.5,0.39,0.1,0.34,-0.01,0.275160145,0.203595351,-0.301957736,0.651005433,-0.401630252
10/28/2019,0.604239934,0.62,0.28,-0.26,0.01,-0.05,0.39832518,0.275160145,0.203595351,-0.301957736,0.651005433
10/29/2019,-0.019433758,-0.13,0.4,0.5,-0.06,0.1,0.604239934,0.39832518,0.275160145,0.203595351,-0.301957736
10/30/2019,0.239419469,0.27,-0.63,-1.18,-0.47,-0.01,-0.019433758,0.604239934,0.39832518,0.275160145,0.203595351
10/31/2019,-0.349620853,-0.38,-0.34,-0.45,-0.28,0.19,0.239419469,-0.019433758,0.604239934,0.39832518,0.275160145
11/1/2019,1.064480931,1.08,0.65,0.85,-0.16,0.12,-0.349620853,0.239419469,-0.019433758,0.604239934,0.39832518
11/4/2019,0.365129216,0.4,0.32,1.38,0.62,0.12,1.064480931,-0.349620853,0.239419469,-0.019433758,0.604239934
11/5/2019,-0.089566135,-0.03,0.38,0.45,0,-0.02,0.365129216,1.064480931,-0.349620853,0.239419469,-0.019433758
11/6/2019,-0.044812838,-0.05,-0.8,0.2,-0.17,0.3,-0.089566135,0.365129216,1.064480931,-0.349620853,0.239419469
11/7/2019,0.338762879,0.38,0,0.5,0.1,-0.21,-0.044812838,-0.089566135,0.365129216,1.064480931,-0.349620853
11/8/2019,0.280369805,0.31,-0.01,-0.35,-0.12,0.06,0.338762879,-0.044812838,-0.089566135,0.365129216,1.064480931
11/11/2019,-0.197458656,-0.19,-0.07,-0.19,-0.07,-0.08,0.280369805,0.338762879,-0.044812838,-0.089566135,0.365129216
11/12/2019,0.171967084,0.16,-0.18,-0.19,-0.17,-0.22,-0.197458656,0.280369805,0.338762879,-0.044812838,-0.089566135
11/13/2019,0.044568032,0.01,-0.41,-0.82,-0.28,-0.03,0.171967084,-0.197458656,0.280369805,0.338762879,-0.044812838
11/14/2019,0.101740766,0.07,-0.14,-0.27,0.13,-0.35,0.044568032,0.171967084,-0.197458656,0.280369805,0.338762879
11/15/2019,0.759742494,0.74,-0.29,-0.34,-0.02,0.05,0.101740766,0.044568032,0.171967084,-0.197458656,0.280369805
11/18/2019,0.056727397,0.02,-0.36,-0.51,-0.04,-0.32,0.759742494,0.101740766,0.044568032,0.171967084,-0.197458656
11/19/2019,0.031526133,0.02,0.35,-0.96,-0.86,-0.22,0.056727397,0.759742494,0.101740766,0.044568032,0.171967084
11/20/2019,-0.315574937,-0.33,-0.14,-0.44,-0.56,-0.29,0.031526133,0.056727397,0.759742494,0.101740766,0.044568032
11/21/2019,-0.253191911,-0.14,-0.32,0.13,0.09,-0.1,-0.315574937,0.031526133,0.056727397,0.759742494,0.101740766
11/22/2019,0.22156677,0.24,0.15,0.22,0.18,0.05,-0.253191911,-0.315574937,0.031526133,0.056727397,0.759742494
11/25/2019,0.944068035,0.92,1.27,-0.39,0.11,0.01,0.22156677,-0.253191911,-0.315574937,0.031526133,0.056727397
11/26/2019,0.212765114,0.19,-0.09,-0.9,0.2,-0.25,0.944068035,0.22156677,-0.253191911,-0.315574937,0.031526133
11/27/2019,0.473922004,0.44,0.22,-0.01,0.04,-0.02,0.212765114,0.944068035,0.22156677,-0.253191911,-0.315574937
11/29/2019,-0.448926132,-0.42,-0.11,-0.31,-0.47,0,0.473922004,0.212765114,0.944068035,0.22156677,-0.253191911
12/2/2019,-0.910255721,-0.87,-0.13,0.46,0.09,0.2,-0.448926132,0.473922004,0.212765114,0.944068035,0.22156677
12/3/2019,-0.594596997,-0.66,0.42,-0.83,-0.51,-0.55,-0.910255721,-0.448926132,0.473922004,0.212765114,0.944068035
12/4/2019,0.645007963,0.6,0.21,0.25,0.16,0.09,-0.594596997,-0.910255721,-0.448926132,0.473922004,0.212765114
12/5/2019,0.144878647,0.13,-0.14,0.46,0.26,0.35,0.645007963,-0.594596997,-0.910255721,-0.448926132,0.473922004
12/6/2019,0.883539679,0.91,0.37,0.39,0.33,0.22,0.144878647,0.645007963,-0.594596997,-0.910255721,-0.448926132
12/9/2019,-0.318674288,-0.33,0.31,0.12,-0.13,-0.22,0.883539679,0.144878647,0.645007963,-0.594596997,-0.910255721
12/10/2019,-0.087660268,-0.08,0.27,-0.07,-0.2,0.04,-0.318674288,0.883539679,0.144878647,0.645007963,-0.594596997
12/11/2019,0.237760986,0.28,-0.09,0.12,0.33,0.16,-0.087660268,-0.318674288,0.883539679,0.144878647,0.645007963
12/12/2019,0.815292754,0.9,0.12,1.16,0.13,0.19,0.237760986,-0.087660268,-0.318674288,0.883539679,0.144878647
12/13/2019,0,-0.03,-0.45,-0.56,-0.27,-0.24,0.815292754,0.237760986,-0.087660268,-0.318674288,0.883539679
12/16/2019,0.728769709,0.74,-0.04,-0.05,-0.4,0.2,0,0.815292754,0.237760986,-0.087660268,-0.318674288
12/17/2019,0.036922835,0.1,0.48,0.68,0.12,-0.03,0.728769709,0,0.815292754,0.237760986,-0.087660268
12/18/2019,0.043045019,-0.05,0.29,0.09,0.28,0,0.036922835,0.728769709,0,0.815292754,0.237760986
12/19/2019,0.435601498,0.43,-0.14,-0.42,-0.24,-0.04,0.043045019,0.036922835,0.728769709,0,0.815292754
12/20/2019,0.512915424,0.48,-0.27,-0.32,0.01,-0.07,0.435601498,0.043045019,0.036922835,0.728769709,0
12/23/2019,0.060872372,0.1,0.16,-0.32,-0.13,0.33,0.512915424,0.435601498,0.043045019,0.036922835,0.728769709
12/24/2019,0.02203792,0.01,0.37,0,-0.28,0.04,0.060872372,0.512915424,0.435601498,0.043045019,0.036922835
12/26/2019,0.48218362,0.48,-0.56,0.01,0.25,-0.18,0.02203792,0.060872372,0.512915424,0.435601498,0.043045019
12/27/2019,-0.091350479,-0.1,-0.55,-0.09,0.25,0.11,0.48218362,0.02203792,0.060872372,0.512915424,0.435601498
12/30/2019,-0.543914876,-0.57,0.28,0.55,0.11,0.38,-0.091350479,0.48218362,0.02203792,0.060872372,0.512915424
12/31/2019,0.263152069,0.28,0.01,0.12,-0.12,0.23,-0.543914876,-0.091350479,0.48218362,0.02203792,0.060872372
1/2/2020,0.827751407,0.86,-0.97,-0.32,0.24,-0.22,0.263152069,-0.543914876,-0.091350479,0.48218362,0.02203792
1/3/2020,-0.638479645,-0.67,0.3,0,-0.14,-0.11,0.827751407,0.263152069,-0.543914876,-0.091350479,0.48218362
1/6/2020,0.341055531,0.36,-0.21,-0.54,-0.17,-0.26,-0.638479645,0.827751407,0.263152069,-0.543914876,-0.091350479
1/7/2020,-0.23739087,-0.19,-0.03,-0.25,-0.13,-0.25,0.341055531,-0.638479645,0.827751407,0.263152069,-0.543914876
1/8/2020,0.492372114,0.47,-0.17,-0.65,-0.19,-0.17,-0.23739087,0.341055531,-0.638479645,0.827751407,0.263152069
1/9/2020,0.622641657,0.65,-0.71,-0.49,-0.14,0.04,0.492372114,-0.23739087,0.341055531,-0.638479645,0.827751407
1/10/2020,-0.289673637,-0.34,-0.26,-0.36,0.04,-0.08,0.622641657,0.492372114,-0.23739087,0.341055531,-0.638479645
1/13/2020,0.680625618,0.73,-0.1,-0.09,0.35,0.27,-0.289673637,0.622641657,0.492372114,-0.23739087,0.341055531
1/14/2020,-0.054039159,-0.06,0.47,-0.16,-0.32,-0.06,0.680625618,-0.289673637,0.622641657,0.492372114,-0.23739087
1/15/2020,0.245950921,0.16,0.27,-0.8,-0.08,-0.18,-0.054039159,0.680625618,-0.289673637,0.622641657,0.492372114
1/16/2020,0.853097546,0.88,0.52,-0.1,0.04,-0.11,0.245950921,-0.054039159,0.680625618,-0.289673637,0.622641657
1/17/2020,0.249156406,0.28,-0.63,-0.12,0.22,-0.01,0.853097546,0.245950921,-0.054039159,0.680625618,-0.289673637
1/21/2020,-0.213527306,-0.32,-0.67,-0.62,-0.12,-0.25,0.249156406,0.853097546,0.245950921,-0.054039159,0.680625618
1/22/2020,0.059375592,0.08,-0.24,0.01,-0.26,0.01,-0.213527306,0.249156406,0.853097546,0.245950921,-0.054039159
1/23/2020,0.112696855,0.08,-0.06,-0.13,0.28,-0.07,0.059375592,-0.213527306,0.249156406,0.853097546,0.245950921
1/24/2020,-0.953015854,-0.97,-0.5,-0.29,0.16,-0.04,0.112696855,0.059375592,-0.213527306,0.249156406,0.853097546
1/27/2020,-1.513580566,-1.56,0.26,-0.42,-0.54,0.03,-0.953015854,0.112696855,0.059375592,-0.213527306,0.249156406
1/28/2020,0.961441269,1.02,-0.13,-0.41,0.17,-0.05,-1.513580566,-0.953015854,0.112696855,0.059375592,-0.213527306
1/29/2020,-0.066203643,-0.1,-0.42,-0.99,0.26,0.08,0.961441269,-1.513580566,-0.953015854,0.112696855,0.059375592
1/30/2020,0.240583303,0.34,-0.64,0.68,-0.45,-0.25,-0.066203643,0.961441269,-1.513580566,-0.953015854,0.112696855
1/31/2020,-1.781965084,-1.74,-0.5,-0.35,-0.44,-0.66,0.240583303,-0.066203643,0.961441269,-1.513580566,-0.953015854
2/3/2020,0.876760931,0.84,0.36,-0.68,-0.67,-0.42,-1.781965084,0.240583303,-0.066203643,0.961441269,-1.513580566
2/4/2020,1.563855653,1.57,-0.14,-0.71,0.38,-0.17,0.876760931,-1.781965084,0.240583303,-0.066203643,0.961441269
2/5/2020,0.979890463,0.97,0.74,1.49,0.95,0.67,1.563855653,0.876760931,-1.781965084,0.240583303,-0.066203643
2/6/2020,0.277367848,0.27,-0.59,-0.81,-0.03,-0.4,0.979890463,1.563855653,0.876760931,-1.781965084,0.240583303
2/7/2020,-0.573284232,-0.55,-0.84,-0.04,-0.23,-0.57,0.277367848,0.979890463,1.563855653,0.876760931,-1.781965084
2/10/2020,0.732288455,0.73,-0.17,-0.89,-0.12,-0.51,-0.573284232,0.277367848,0.979890463,1.563855653,0.876760931
2/11/2020,0.276170839,0.28,0.34,1.05,0.24,0.33,0.732288455,-0.573284232,0.277367848,0.979890463,1.563855653
2/12/2020,0.62591587,0.66,0.15,-0.34,0.21,0.06,0.276170839,0.732288455,-0.573284232,0.277367848,0.979890463
2/13/2020,-0.040831344,-0.09,0.16,-0.02,-0.12,-0.4,0.62591587,0.276170839,0.732288455,-0.573284232,0.277367848
2/14/2020,0.163190132,0.15,-0.56,-0.66,-0.23,-0.31,-0.040831344,0.62591587,0.276170839,0.732288455,-0.573284232
2/18/2020,-0.233223563,-0.19,-0.01,-0.64,-0.42,-0.67,0.163190132,-0.040831344,0.62591587,0.276170839,0.732288455
2/19/2020,0.506610923,0.6,0.18,0.02,0.18,-0.24,-0.233223563,0.163190132,-0.040831344,0.62591587,0.276170839
2/20/2020,-0.302494712,-0.35,0.63,0.66,0.16,-0.05,0.506610923,-0.233223563,0.163190132,-0.040831344,0.62591587
2/21/2020,-1.030633167,-1.12,-0.07,0.03,-0.23,0.39,-0.302494712,0.506610923,-0.233223563,0.163190132,-0.040831344
2/24/2020,-3.345714687,-3.39,0.15,0,-0.35,0.22,-1.030633167,-0.302494712,0.506610923,-0.233223563,0.163190132
2/25/2020,-3.103034515,-3.09,-0.35,-0.67,-0.63,-0.05,-3.345714687,-1.030633167,-0.302494712,0.506610923,-0.233223563
2/26/2020,-0.55402703,-0.52,-0.74,-1.19,-0.47,-0.18,-3.103034515,-3.345714687,-1.030633167,-0.302494712,0.506610923
2/27/2020,-4.48017109,-4.22,0.71,0.05,-0.41,0,-0.55402703,-3.103034515,-3.345714687,-1.030633167,-0.302494712
2/28/2020,-0.675742893,-0.78,0.09,-0.79,0.26,-0.5,-4.48017109,-0.55402703,-3.103034515,-3.345714687,-1.030633167
3/2/2020,4.057732732,4.31,-1.91,-0.43,-0.53,0.41,-0.675742893,-4.48017109,-0.55402703,-3.103034515,-3.345714687
3/3/2020,-2.612486017,-2.79,0.67,-0.62,-0.46,0.33,4.057732732,-0.675742893,-4.48017109,-0.55402703,-3.103034515
3/4/2020,3.918775215,4.03,-1.23,-1.17,0.07,0.28,-2.612486017,4.057732732,-0.675742893,-4.48017109,-0.55402703
3/5/2020,-3.389489549,-3.38,-0.15,-1.37,-0.88,0.06,3.918775215,-2.612486017,4.057732732,-0.675742893,-4.48017109
3/6/2020,-1.874872112,-1.78,-0.21,-1.47,0.69,0.35,-3.389489549,3.918775215,-2.612486017,4.057732732,-0.675742893
3/9/2020,-8.369065981,-7.79,-1.33,-4.81,0.1,0.47,-1.874872112,-3.389489549,3.918775215,-2.612486017,4.057732732
3/10/2020,4.841184072,4.74,-2.39,0.79,0.52,0.06,-8.369065981,-1.874872112,-3.389489549,3.918775215,-2.612486017
3/11/2020,-5.195619382,-5.05,-1.05,-0.83,0.04,0.1,4.841184072,-8.369065981,-1.874872112,-3.389489549,3.918775215
3/12/2020,-10.22975992,-9.63,-1.08,-1.17,-0.33,-0.15,-5.195619382,4.841184072,-8.369065981,-1.874872112,-3.389489549
3/13/2020,8.711165331,8.96,-2.06,3.09,1.2,0.37,-10.22975992,-5.195619382,4.841184072,-8.369065981,-1.874872112
3/16/2020,-12.08222109,-12,-0.83,-0.74,0.49,1.38,8.711165331,-10.22975992,-5.195619382,4.841184072,-8.369065981
3/17/2020,4.892457995,5.87,0.44,-0.71,-0.54,-0.21,-12.08222109,8.711165331,-10.22975992,-5.195619382,4.841184072
3/18/2020,-5.935566823,-5.56,-4.57,-4.66,0.12,0.06,4.892457995,-12.08222109,8.711165331,-10.22975992,-5.195619382
3/19/2020,0.735474011,1.31,5.74,0.76,-1.39,-1.7,-5.935566823,4.892457995,-12.08222109,8.711165331,-10.22975992
3/20/2020,-4.16584189,-4.15,0.22,-0.9,-0.97,-1.13,0.735474011,-5.935566823,4.892457995,-12.08222109,8.711165331
3/23/2020,-2.888809496,-2.55,1.71,-3.4,0.31,-1.05,-4.16584189,0.735474011,-5.935566823,4.892457995,-12.08222109
3/24/2020,9.066106344,9.34,-0.28,2.43,0.48,0.16,-2.888809496,-4.16584189,0.735474011,-5.935566823,4.892457995
3/25/2020,1.369820285,1.18,-0.18,1.87,-0.08,0.24,9.066106344,-2.888809496,-4.16584189,0.735474011,-5.935566823
3/26/2020,5.893764764,6.02,-0.52,1.17,-0.61,-0.03,1.369820285,9.066106344,-2.888809496,-4.16584189,0.735474011
3/27/2020,-3.240096705,-3.48,-1.11,-0.75,-1.12,0.78,5.893764764,1.369820285,9.066106344,-2.888809496,-4.16584189
3/30/2020,2.988075877,3.16,-0.78,-2.12,-0.25,-0.13,-3.240096705,5.893764764,1.369820285,9.066106344,-2.888809496
3/31/2020,-1.440200258,-1.44,1.52,-0.43,0.41,-0.05,2.988075877,-3.240096705,5.893764764,1.369820285,9.066106344
4/1/2020,-4.725534931,-4.51,-2,-1.46,0.23,0.24,-1.440200258,2.988075877,-3.240096705,5.893764764,1.369820285
4/2/2020,2.060593408,2.1,-0.98,-0.25,-0.27,0.81,-4.725534931,-1.440200258,2.988075877,-3.240096705,5.893764764
4/3/2020,-1.719607794,-1.64,-1.37,-1.18,-0.24,0.35,2.060593408,-4.725534931,-1.440200258,2.988075877,-3.240096705
4/6/2020,6.76085025,7.06,1.16,0.34,1.3,-0.79,-1.719607794,2.060593408,-4.725534931,-1.440200258,2.988075877
4/7/2020,0.113583705,-0.11,0.12,2.08,0.89,-0.34,6.76085025,-1.719607794,2.060593408,-4.725534931,-1.440200258
4/8/2020,3.450664995,3.4,0.85,1.3,0.46,-0.09,0.113583705,6.76085025,-1.719607794,2.060593408,-4.725534931
4/9/2020,1.854050006,1.59,2.44,3.16,-0.88,-0.07,3.450664995,0.113583705,6.76085025,-1.719607794,2.060593408
4/13/2020,-1.198319229,-0.92,-1.45,-2.41,-0.49,0.04,1.854050006,3.450664995,0.113583705,6.76085025,-1.719607794
4/14/2020,2.990428486,3.02,-0.72,-3.12,0.25,-0.33,-1.198319229,1.854050006,3.450664995,0.113583705,6.76085025
4/15/2020,-2.375042338,-2.15,-1.95,-2.55,-0.4,-0.21,2.990428486,-1.198319229,1.854050006,3.450664995,0.113583705
4/16/2020,0.4680483,0.62,-0.8,-2.98,-0.29,-0.3,-2.375042338,2.990428486,-1.198319229,1.854050006,3.450664995
4/20/2020,1.157079113,-1.56,0.39,-0.91,-1.75,-0.38,0.4680483,-2.375042338,2.990428486,-1.198319229,1.854050006
4/21/2020,-3.152415626,-3.08,0.93,0.14,0.26,0.41,1.157079113,0.4680483,-2.375042338,2.990428486,-1.198319229
4/22/2020,2.232131031,2.31,-0.88,-1.62,0.11,0.04,-3.152415626,1.157079113,0.4680483,-2.375042338,2.990428486
4/23/2020,0.014334021,0.13,1.26,0.57,0.52,-0.24,2.232131031,-3.152415626,1.157079113,0.4680483,-2.375042338
4/24/2020,1.47949205,1.44,0.24,-0.07,-0.19,0.15,0.014334021,2.232131031,-3.152415626,1.157079113,0.4680483
4/27/2020,1.7567212,1.73,2.15,2.72,-0.13,0.14,1.47949205,0.014334021,2.232131031,-3.152415626,1.157079113
4/28/2020,-0.312685709,-0.45,1.73,2.82,1.34,0.73,1.7567212,1.47949205,0.014334021,2.232131031,-3.152415626
4/29/2020,2.793113373,2.92,2.31,2.05,1.23,-0.87,-0.312685709,1.7567212,1.47949205,0.014334021,2.232131031
4/30/2020,-1.30793101,-1.18,-2.05,-1.69,0.64,-0.05,2.793113373,-0.312685709,1.7567212,1.47949205,0.014334021
5/1/2020,-2.802197507,-2.91,-0.9,-0.98,-0.36,0.36,-1.30793101,2.793113373,-0.312685709,1.7567212,1.47949205
5/4/2020,0.380073584,0.53,-0.14,-1.24,-0.75,-0.44,-2.802197507,-1.30793101,2.793113373,-0.312685709,1.7567212
5/5/2020,0.92302056,0.95,-0.28,-2.01,-0.48,-0.51,0.380073584,-2.802197507,-1.30793101,2.793113373,-0.312685709
5/6/2020,-0.551406763,-0.52,0.1,-2.69,0.22,-0.57,0.92302056,0.380073584,-2.802197507,-1.30793101,2.793113373
5/7/2020,1.300318391,1.33,0.15,0.4,-0.1,-0.61,-0.551406763,0.92302056,0.380073584,-2.802197507,-1.30793101
5/8/2020,1.861661521,1.9,1.9,2.44,0.83,0.41,1.300318391,-0.551406763,0.92302056,0.380073584,-2.802197507
5/11/2020,0.013562309,0.07,-0.22,-3.77,-0.84,-0.04,1.861661521,1.300318391,-0.551406763,0.92302056,0.380073584
5/12/2020,-2.151943526,-2.06,-1.13,-1.33,-0.64,-0.02,0.013562309,1.861661521,1.300318391,-0.551406763,0.92302056
5/13/2020,-2.029455065,-1.89,-1.43,-2.14,-0.07,-0.27,-2.151943526,0.013562309,1.861661521,1.300318391,-0.551406763
5/14/2020,1.068841814,1.14,-1.08,0.92,0.61,0.17,-2.029455065,-2.151943526,0.013562309,1.861661521,1.300318391
5/15/2020,0.599733673,0.57,1.34,-1.17,0,-0.77,1.068841814,-2.029455065,-2.151943526,0.013562309,1.861661521
5/18/2020,3.262600645,3.24,2.66,4.59,1.67,0.31,0.599733673,1.068841814,-2.029455065,-2.151943526,0.013562309
5/19/2020,-1.068943629,-1.01,-0.75,-1.45,0.52,-0.59,3.262600645,0.599733673,1.068841814,-2.029455065,-2.151943526
5/20/2020,1.833168822,1.8,1.22,1.32,-0.26,-0.26,-1.068943629,3.262600645,0.599733673,1.068841814,-2.029455065
5/21/2020,-0.60284679,-0.7,0.75,0.42,0.14,0.03,1.833168822,-1.068943629,3.262600645,0.599733673,1.068841814
5/22/2020,0.281783974,0.27,0.25,-0.85,-0.55,-0.34,-0.60284679,1.833168822,-1.068943629,3.262600645,0.599733673
5/26/2020,1.38391837,1.23,1.24,4.56,1.03,0.58,0.281783974,-0.60284679,1.833168822,-1.068943629,3.262600645
5/27/2020,1.566876848,1.54,1.42,3.64,0.77,0.36,1.38391837,0.281783974,-0.60284679,1.833168822,-1.068943629
5/28/2020,-0.345340564,-0.41,-2.08,-2.44,-0.24,0.1,1.566876848,1.38391837,0.281783974,-0.60284679,1.833168822
5/29/2020,0.332328793,0.6,-0.79,-1.96,-0.32,-0.38,-0.345340564,1.566876848,1.38391837,0.281783974,-0.60284679
6/1/2020,0.674328862,0.52,0.26,0.44,-0.01,-0.13,0.332328793,-0.345340564,1.566876848,1.38391837,0.281783974
6/2/2020,0.753209044,0.81,0.06,0.54,0.14,0.26,0.674328862,0.332328793,-0.345340564,1.566876848,1.38391837
6/3/2020,1.546464906,1.42,0.77,2.67,0.73,0.16,0.753209044,0.674328862,0.332328793,-0.345340564,1.566876848
6/4/2020,-0.316239258,-0.34,0.51,2.88,0.99,0.63,1.546464906,0.753209044,0.674328862,0.332328793,-0.345340564
6/5/2020,2.533353966,2.5,1.08,2.79,0.72,0.04,-0.316239258,1.546464906,0.753209044,0.674328862,0.332328793
6/8/2020,1.349725778,1.39,0.68,2.1,-0.47,0.56,2.533353966,-0.316239258,1.546464906,0.753209044,0.674328862
6/9/2020,-0.918289613,-0.85,-0.79,-1.95,-0.04,-0.46,1.349725778,2.533353966,-0.316239258,1.546464906,0.753209044
6/10/2020,-0.746936461,-0.56,-1.8,-4.09,-0.31,-0.5,-0.918289613,1.349725778,2.533353966,-0.316239258,1.546464906
6/11/2020,-6.079884619,-5.91,-1.47,-3.05,-0.21,-0.22,-0.746936461,-0.918289613,1.349725778,2.533353966,-0.316239258
6/12/2020,1.373276554,1.29,0.8,1.84,0.14,0.09,-6.079884619,-0.746936461,-0.918289613,1.349725778,2.533353966
6/15/2020,1.065943052,1.1,1.43,-0.36,-0.77,-0.23,1.373276554,-6.079884619,-0.746936461,-0.918289613,1.349725778
6/16/2020,1.90312116,1.86,0.61,0.47,0.64,0.12,1.065943052,1.373276554,-6.079884619,-0.746936461,-0.918289613
6/17/2020,-0.486655399,-0.4,-1.32,-1.99,-0.54,-0.23,1.90312116,1.065943052,1.373276554,-6.079884619,-0.746936461
6/18/2020,0.082323956,0.19,0.01,-0.53,-0.4,-0.26,-0.486655399,1.90312116,1.065943052,1.373276554,-6.079884619
6/19/2020,-0.564972823,-0.45,-0.13,-0.65,-0.72,-0.19,0.082323956,-0.486655399,1.90312116,1.065943052,1.373276554
6/22/2020,0.691518186,0.71,0.46,-1.33,-0.38,-0.51,-0.564972823,0.082323956,-0.486655399,1.90312116,1.065943052
6/23/2020,0.391206295,0.42,0.22,-0.6,0.58,-0.09,0.691518186,-0.564972823,0.082323956,-0.486655399,1.90312116
6/24/2020,-2.751794953,-2.61,-0.7,-1.36,-0.08,0.26,0.391206295,0.691518186,-0.564972823,0.082323956,-0.486655399
6/25/2020,1.202264218,1.12,0.33,0.53,-0.8,0.15,-2.751794953,0.391206295,0.691518186,-0.564972823,0.082323956
6/26/2020,-2.353353029,-2.44,-0.2,-1.4,0,0.63,1.202264218,-2.751794953,0.391206295,0.691518186,-0.564972823
6/29/2020,1.456265047,1.51,1.48,1.83,1.47,0.36,-2.353353029,1.202264218,-2.751794953,0.391206295,0.691518186
